Time,Step,Epoch,Train_Loss,Val_Loss,Val_Acc,LR
0.6510868072509766,20,1,2.7400784492492676,,,0.004
0.953772783279419,40,1,2.260110378265381,,,0.008
1.3168885707855225,60,1,2.2519569396972656,,,0.0010160444364139677
1.6796205043792725,80,1,2.382668972015381,,,0.0010160444364139677
1.9558887481689453,100,1,2.295576572418213,,,0.0010160444364139677
2.2688047885894775,120,1,2.2883028984069824,,,0.0010160444364139677
2.571223735809326,140,1,2.2362966537475586,,,0.0010160444364139677
3.114680528640747,160,1,3.066624164581299,,,0.1
3.4827089309692383,180,1,3.265946865081787,,,0.1
3.8515841960906982,200,1,2.2741775512695312,,,0.1
4.220999240875244,220,1,2.326139450073242,,,0.1
4.589003086090088,240,1,2.568480968475342,,,0.1
5.3593151569366455,260,1,2.4039735794067383,,,0.012608774877035428
5.728973388671875,280,1,2.655435800552368,,,0.012608774877035428
6.098531484603882,300,1,3.050124168395996,,,0.012608774877035428
6.467738389968872,320,1,2.3263931274414062,,,0.012608774877035428
6.837129354476929,340,1,2.263528823852539,,,0.012608774877035428
7.556704044342041,360,1,4.247740745544434,,,0.03851273291662902
7.860034704208374,380,1,2.7812318801879883,,,0.03851273291662902
9.190366983413696,391,0,,28.470134983062746,10.95,0.03851273291662902
9.45342493057251,400,2,2.54116153717041,,,0.03851273291662902
9.75551462173462,420,2,2.5731496810913086,,,0.03851273291662902
10.059354543685913,440,2,2.3936259746551514,,,0.03851273291662902
10.60314130783081,460,2,3.5750699043273926,,,0.06998548406234664
10.97114634513855,480,2,3.0705416202545166,,,0.06998548406234664
11.340702533721924,500,2,2.288684606552124,,,0.06998548406234664
11.7091805934906,520,2,2.408489942550659,,,0.06998548406234664
12.078580856323242,540,2,2.2019143104553223,,,0.06998548406234664
12.858125925064087,560,2,4.676175117492676,,,0.08494848632216022
13.227932214736938,580,2,2.63580322265625,,,0.08494848632216022
13.597195625305176,600,2,2.8455708026885986,,,0.08494848632216022
13.966647148132324,620,2,2.336336612701416,,,0.08494848632216022
14.336132049560547,640,2,2.2901015281677246,,,0.08494848632216022
14.967310905456543,660,2,2.191218852996826,,,0.003122806764986274
15.272267818450928,680,2,2.4642553329467773,,,0.003122806764986274
15.574252605438232,700,2,2.21907901763916,,,0.003122806764986274
15.87916874885559,720,2,2.297959566116333,,,0.003122806764986274
16.185792922973633,740,2,2.2787322998046875,,,0.003122806764986274
16.89023208618164,760,2,2.722136974334717,,,0.005754106490220861
17.19221067428589,780,2,2.30507755279541,,,0.005754106490220861
18.328506469726562,782,0,,2.3222483706474306,11.6,0.005754106490220861
18.786747455596924,800,3,2.58539080619812,,,0.005754106490220861
19.15680170059204,820,3,2.294468879699707,,,0.005754106490220861
19.526435375213623,840,3,2.754490852355957,,,0.005754106490220861
20.32588768005371,860,3,2.485447883605957,,,0.0017814084106136953
20.695051908493042,880,3,2.296995162963867,,,0.0017814084106136953
21.064178943634033,900,3,2.263932228088379,,,0.0017814084106136953
21.433268547058105,920,3,2.3524844646453857,,,0.0017814084106136953
21.801963329315186,940,3,2.251521587371826,,,0.0017814084106136953
22.386277437210083,960,3,2.560643196105957,,,0.02199049580047733
22.68863844871521,980,3,2.3242392539978027,,,0.02199049580047733
22.993467330932617,1000,3,2.4129302501678467,,,0.02199049580047733
23.297109365463257,1020,3,2.2247540950775146,,,0.02199049580047733
23.66645312309265,1040,3,2.3471412658691406,,,0.02199049580047733
24.334704875946045,1060,3,3.9950904846191406,,,0.1
24.638476133346558,1080,3,3.1936707496643066,,,0.1
24.94292974472046,1100,3,3.299818992614746,,,0.1
25.244832277297974,1120,3,2.3780150413513184,,,0.1
25.520962476730347,1140,3,2.2586545944213867,,,0.1
25.87791419029236,1160,3,2.2508702278137207,,,0.1
27.411715269088745,1173,0,,2.3165701150894167,13.21,0.1
27.661951303482056,1180,4,2.2407281398773193,,,0.1
28.031119346618652,1200,4,2.1355419158935547,,,0.1
28.40046715736389,1220,4,2.0580132007598877,,,0.1
28.76965618133545,1240,4,2.181460380554199,,,0.1
29.13863444328308,1260,4,2.2251405715942383,,,0.1
29.45267605781555,1280,4,2.0527334213256836,,,0.1
29.75179409980774,1300,4,2.2107510566711426,,,0.1
30.055447816848755,1320,4,1.9773681163787842,,,0.1
30.358092069625854,1340,4,1.9936761856079102,,,0.1
30.652037143707275,1360,4,2.1257781982421875,,,0.1
30.976798057556152,1380,4,1.9802992343902588,,,0.1
31.34587264060974,1400,4,1.8938580751419067,,,0.1
31.714924573898315,1420,4,1.987694263458252,,,0.1
32.05926704406738,1440,4,2.01120662689209,,,0.1
32.3464081287384,1460,4,1.9870784282684326,,,0.1
32.648354291915894,1480,4,1.841280221939087,,,0.1
32.952322244644165,1500,4,1.968369483947754,,,0.1
33.257232666015625,1520,4,1.9145886898040771,,,0.1
33.548078775405884,1540,4,1.9504247903823853,,,0.1
33.91803860664368,1560,4,2.006356716156006,,,0.1
35.30021595954895,1564,0,,1.9108290815353393,24.1,0.1
35.713412284851074,1580,5,1.9100719690322876,,,0.1
36.0830717086792,1600,5,1.7729978561401367,,,0.1
36.45160222053528,1620,5,1.7832163572311401,,,0.1
36.821555614471436,1640,5,1.8463268280029297,,,0.1
37.18474984169006,1660,5,1.819449543952942,,,0.1
37.460594177246094,1680,5,1.661184549331665,,,0.1
37.76483917236328,1700,5,1.7760515213012695,,,0.1
38.069533586502075,1720,5,1.6886632442474365,,,0.1
38.37186408042908,1740,5,1.8448970317840576,,,0.1
38.663976430892944,1760,5,1.9253201484680176,,,0.1
39.03317928314209,1780,5,1.7986423969268799,,,0.1
39.403112173080444,1800,5,1.8282147645950317,,,0.1
39.77261734008789,1820,5,1.7739973068237305,,,0.1
40.064265727996826,1840,5,1.6789878606796265,,,0.1
